,hi-en,hi,len-hi,len-hi-en
5608,shokiyan,शोख़ियां,7,8
5609,kalaiyan,कलाइयां,7,8
5610,adarshon,आदर्शों,7,8
5611,badalata,बदलता,5,8
5612,zindabad,ज़िन्दाबाद,9,8
5613,shahidon,शहीदों,6,8
5614,tavarikh,तवारीख,6,8
5615,barasati,बरसती,5,8
5616,dhiranan,धिरनन,5,8
5617,nikaloge,निकलोगे,7,8
5618,tarasati,तरसती,5,8
5619,kalandar,कलन्दर,6,8
5620,shahazad,शहज़ाद,5,8
5621,jhapiyan,झप्पियाँ,8,8
5622,ilekshan,इलेक्शन,7,8
5623,penashan,पेनशन,5,8
5624,dilavali,दिलवाली,7,8
5625,dagariya,डगरिया,6,8
5626,shahanai,शहनाई,5,8
5627,chadhati,चढ़ती,4,8
5628,shaharon,शहरों,5,8
5629,mahabuba,महबूबा,6,8
5630,bigadana,बिगड़ना,6,8
5631,gujarane,गुजरने,6,8
5632,konpalen,कोंपलें,7,8
5633,atyachar,अत्याचार,8,8
5634,tadapate,तड़पते,5,8
5635,nikalate,निकलते,6,8
5636,beshumar,बेशुमार,7,8
5637,barasate,बरसते,5,8
5638,nachungi,नाचूँगी,7,8
5639,balakhae,बलखाए,5,8
5640,bachakar,बचाकर,5,8
5641,badashah,बादशाह,6,8
5642,dushaman,दुशमन,5,8
5643,zamazame,ज़मज़मे,5,8
5644,sambhala,सम्भाला,7,8
5645,bezubani,बेज़ुबानी,8,8
5646,mahakaya,महकाया,6,8
5647,chamakai,चमकाई,5,8
5648,bahakane,बहकने,5,8
5649,pratidin,प्रतिदिन,8,8
5650,jvalakan,ज्वालाकण,8,8
5651,pratixan,प्रतिक्षण,9,8
5652,ajamaish,आजमाइश,6,8
5653,bavariya,बावरिया,7,8
5654,jagijagi,जगीजगी,6,8
5655,muskurao,मुस्कुराओ,9,8
5656,mayakade,मयकदे,5,8
5657,dilabari,दिलबरी,6,8
5658,aparimit,अपरिमित,7,8
5659,musakana,मुसकाना,7,8
5660,manzilon,मंज़िलों,7,8
5661,priyatam,प्रियतम,7,8
5662,chupakar,छुपकर,5,8
5663,nindaran,निंदरां,7,8
5664,bardasht,बर्दाश्त,8,8
5665,darbadar,दरबदर,5,8
5666,takarati,टकराती,6,8
5667,gujarati,गुजराती,7,8
5668,chubhone,चुभोने,6,8
5669,basaenge,बसाएँगे,7,8
5670,tadapana,तड़पाना,6,8
5671,harehare,हरेहरे,6,8
5672,jharanon,झरनों,5,8
5673,dalidali,डालीडाली,8,8
5674,chanenge,छानेंगे,7,8
5675,bapubapu,बापूबापू,8,8
5676,chilaman,चिलमन,5,8
5677,sakhiyan,सखियन,5,8
5678,sandesha,संदेशा,6,8
5679,panaghat,पनघट,4,8
5680,musakate,मुसकाते,7,8
5681,sajanawa,सजनवा,5,8
5682,barabadi,बरबादी,6,8
5683,manhagai,मंहगाई,6,8
5684,zorazori,ज़ोराज़ोरी,8,8
5685,maikhane,मैखाने,6,8
5686,kalekale,कालेकाले,8,8
5687,sabrotab,सब्रओताब,8,8
5688,maliyali,मलियाली,7,8
5689,chakhana,चखना,4,8
5690,paimanon,पैमानों,7,8
5691,ankhiyan,अँखियाँ,7,8
5692,ikhalake,इखलके,5,8
5693,nayanaya,नयानया,6,8
5694,phirenge,फिरेंगे,7,8
5695,halachal,हलचल,4,8
5696,thukarae,ठुकराए,6,8
5697,taranana,तरनान,5,8
5698,larazane,लरज़ने,5,8
5699,sharmake,शर्मके,6,8
5700,pukarata,पुकारता,7,8
5701,teramera,तेरामेरा,8,8
5702,daravaza,दरवाज़ा,6,8
5703,balamawa,बालमवा,6,8
5704,sharamae,शरमाए,5,8
5705,ghunghat,घूंघट,5,8
5706,drutatar,द्रुततर,7,8
5707,muqabala,मुक़ाबला,7,8
5708,bahakate,बहकाते,6,8
5709,badabada,बड़ाबड़ा,6,8
5710,ghadiyal,घड़ियाल,6,8
5711,jaharane,जहरने,5,8
5712,tarasane,तरसने,5,8
5713,kolhapur,कोल्हापुर,9,8
5714,snehahin,स्नेहहीन,8,8
5715,dhimdhim,धीमधीम,6,8
5716,shamshan,शम्शान,6,8
5717,dularata,दुलारता,7,8
5718,shiqayat,शिक़ायत,6,8
5719,lanadhan,लनढन,4,8
5720,shikayat,शिकायत,6,8
5721,janejana,जानएजाना,8,8
5722,dabidabi,दबीदबी,6,8
5723,paththar,पथ्थर,5,8
5724,jiyarava,जियरवा,6,8
5725,mahakata,महकता,5,8
5726,hindolon,हिंडोलों,8,8
5727,balamava,बलमवा,5,8
5728,diladara,दिलदारा,7,8
5729,najariya,नजरिया,6,8
5730,bijuriya,बिजुरिया,8,8
5731,churaoge,चुराओगे,7,8
5732,samajhao,समझाओ,5,8
5733,sajariya,सजरिया,6,8
5734,paradesi,परदेसी,6,8
5735,sulagati,सुलगती,6,8
5736,beqarari,बेक़रारी,7,8
5737,barasane,बरसने,5,8
5738,chandani,चाँदनी,6,8
5739,tadapave,तड़पावे,6,8
5740,jinawina,जीनावीना,8,8
5741,naujavan,नौजवाँ,6,8
5742,hastaxar,हस्ताक्षर,9,8
5743,bekarari,बेकरारी,7,8
5744,khelenge,खेलेंगे,7,8
5745,nirantar,निरंतर,6,8
5746,pahachan,पहचान,5,8
5747,sunahara,सुनहरा,6,8
5748,tadapati,तड़पाती,6,8
5749,ulajhake,उलझाके,6,8
5750,ithalati,इठलाती,6,8
5751,muqabale,मुक़बले,6,8
5752,zanjiren,ज़ंजीरें,7,8
5753,chodunga,छोड़ूँगा,7,8
5754,tasviren,तस्वीरें,8,8
5755,matavare,मतवारे,6,8
5756,jinajina,जीनाजीना,8,8
5757,sharmili,शर्मीली,7,8
5758,chubhata,चुभता,5,8
5759,banjaran,बंजारन,6,8
5760,gulashan,गुलशन,5,8
5761,bachapan,बचपन,4,8
5762,silasila,सिलसिला,7,8
5763,janevale,जानेवाले,8,8
5764,saqigari,साक़ीगरी,7,8
5765,badeqatl,बादएक़त्ल,8,8
5766,aramanon,अरमानों,7,8
5767,bharapur,भरपूर,5,8
5768,chitavan,चितवन,5,8
5769,ghadiyan,घड़ियाँ,6,8
5770,ujadakar,उजड़कर,5,8
5771,jhukaiye,झुकाइये,7,8
5772,dahakate,दहकते,5,8
5773,tarasana,तरसाना,6,8
5774,puripuri,पूरीपूरी,8,8
5775,madamati,मदमाती,6,8
5776,sharamai,शरमाई,5,8
5777,kalikali,कालिकाली,8,8
5778,gujariya,गुजरिया,7,8
5779,pyarpyar,प्यारप्यार,10,8
5780,murachit,मूरछित,6,8
5781,mutiyare,मुटियारे,8,8
5782,javojavo,जावोजावो,8,8
5783,jhilamil,झिलमिल,6,8
5784,sharmaye,शर्माये,7,8
5785,muskurae,मुस्कुराए,9,8
5786,kuchkuch,कुछकुछ,6,8
5787,gorigori,गोरीगोरी,8,8
5788,khoikhoi,खोईखोई,6,8
5789,laharaye,लहराये,6,8
5790,hariyali,हरियाली,7,8
5791,bastiyon,बस्तियों,8,8
5792,bankelal,बाँकेलाल,8,8
5793,hatohato,हटोहटो,6,8
5794,musakaun,मुसकाऊँ,7,8
5795,giridhar,गिरिधर,6,8
5796,dilavala,दिलवाला,7,8
5797,madhuban,मधुबन,5,8
5798,matawali,मतवाली,6,8
5799,kajarare,कजरारे,6,8
5800,manmasti,मनमस्ती,7,8
5801,sathiyon,साथियों,7,8
5802,tazataza,ताज़ाताज़ा,8,8
5803,vahashat,वहशत,4,8
5804,shringar,शऋंगार,6,8
5805,dilaruba,दिलरुबा,7,8
5806,shapvash,शाप्वष,6,8
5807,prasthan,प्रस्थान,8,8
5808,pahunche,पहुंचे,6,8
5809,sambhalo,सम्भालो,7,8
5810,dharitri,धरित्री,7,8
5811,yamayama,यम्मायम्मा,10,8
5812,jhumjhum,झूमझूम,6,8
5813,bharbhar,भरभर,4,8
5814,chanakai,छनकाई,5,8
5815,takaraen,टकराएं,6,8
5816,bajebaje,बाजेबाजे,8,8
5817,khilaune,खिलौने,6,8
5818,dinbadin,दिनबदिन,7,8
5819,sharifon,शरीफ़ों,6,8
5820,chupaiyo,छुपाइयो,7,8
5821,parawana,परवाना,6,8
5822,bhagawan,भगवान,5,8
5823,dahashat,दहशत,4,8
5824,dukhadon,दुखड़ों,6,8
5825,sukumari,सुकुमारी,8,8
5826,bulaungi,बुलाऊंगी,8,8
5827,zalazala,ज़लज़ला,5,8
5828,biyahegi,बियाहेगी,8,8
5829,jhanjhar,झाँझर,5,8
5830,paravane,परवाने,6,8
5831,chalakai,छलकाई,5,8
5832,gandharv,गन्धर्व,7,8
5833,sachchai,सच्चाई,6,8
5834,tadapane,तड़पने,5,8
5835,dushyant,दुष्यन्त,8,8
5836,kilakari,किलकारी,7,8
5837,natakhat,नटखट,4,8
5838,sikandar,सिकन्दर,7,8
5839,charakha,चरखा,4,8
5840,abhigyan,अभिग्यान,8,8
5841,dikhalai,दिखलाई,6,8
5842,chodenge,छोड़ेंगे,7,8
5843,batalaye,बतलाये,6,8
5844,badanami,बदनामी,6,8
5845,pahunchi,पहुँची,6,8
5846,trahimam,त्राहिमाम,9,8
5847,rajiraji,राजीराजी,8,8
5848,faizyabi,फ़ैज़याबी,7,8
5849,nagariya,नगरिया,6,8
5850,chupchup,चुपचुप,6,8
5851,dekhunga,देखूँगा,7,8
5852,rusvaion,रुस्वाइओं,9,8
5853,numayish,नुमायिश,7,8
5854,charanon,चरनों,5,8
5855,manzilen,मंज़िलें,7,8
5856,matavala,मतवाला,6,8
5857,mausamon,मौसमों,6,8
5858,maikashi,मैकशी,5,8
5859,tazakire,तज़किरे,6,8
5860,sikhalae,सिखलाए,6,8
5861,naulakha,नौलखा,5,8
5862,samundar,समुंदर,6,8
5863,tyoharon,त्योहारों,9,8
5864,shoharat,शोहरत,5,8
5865,sarasane,सरसाने,6,8
5866,bikabiki,बिकाबिकी,8,8
5867,dhadakan,धड़कन,4,8
5868,bahalaun,बहलाऊँ,6,8
5869,dushmani,दुश्मनी,7,8
5870,faramaya,फ़रमाया,6,8
5871,khataren,खतरें,5,8
5872,bulavaya,बुलवाया,7,8
5873,janardan,जनार्दन,7,8
5874,inasanon,इनसानों,7,8
5875,katavata,कटवाता,6,8
5876,takaraya,टकराया,6,8
5877,maidanon,मैदानों,7,8
5878,jadugari,जादूगरी,7,8
5879,harshane,हर्षाने,7,8
5880,bhangada,भंगड़ा,5,8
5881,sadhunam,साधुनाम,7,8
5882,sangadil,संगदिल,6,8
5883,ankhiyon,अंखियों,7,8
5884,khilauna,खिलौना,6,8
5885,barasegi,बरसेगी,6,8
5886,banaunga,बनाऊँगा,7,8
5887,vinashay,विनाषाय,7,8
5888,dhundhun,ढूँढूं,6,8
5889,chahungi,चाहूँगी,7,8
5890,khasaman,खसमाँ,5,8
5891,samajhie,समझिए,5,8
5892,balibali,बलिबलि,6,8
5893,banawaye,बनवाये,6,8
5894,sholapur,शोलापुर,7,8
5895,nirbhaya,निर्भय,6,8
5896,ghaghare,घाघरे,5,8
5897,ghaghara,घाघरा,5,8
5898,sulagata,सुलगता,6,8
5899,dekhakar,देखकर,5,8
5900,jayejaye,जायेजाये,8,8
5901,bahalane,बहलने,5,8
5902,sipahiya,सिपहिया,7,8
5903,kunjkunj,कुंजकुंज,8,8
5904,badarava,बदरवा,5,8
5905,likhenge,लिखेंगे,7,8
5906,chudiyan,चूड़ियाँ,7,8
5907,alagalag,अलगअलग,6,8
5908,emadabad,एमदाबाद,7,8
5909,achambha,अचम्भा,6,8
5910,jhakhola,झखोला,5,8
5911,lakhanau,लखनऊ,4,8
5912,agarache,अगरचे,5,8
5913,puchenge,पूछेंगे,7,8
5914,kalakata,कलकत्ता,7,8
5915,lahariya,लहरिया,6,8
5916,saikadon,सैकड़ों,6,8
5917,pachchim,पच्छिम,6,8
5918,wadewafa,वादएवफ़ा,7,8
5919,tadapaen,तड़पाएं,6,8
5920,andheron,अंधेरों,7,8
5921,hamarahi,हमराही,6,8
5922,dishayen,दिशायें,7,8
5923,puchunga,पूछूंगा,7,8
5924,nikalati,निकलती,6,8
5925,ladayega,लड़ायेगा,7,8
5926,guzarani,गुज़रनी,6,8
5927,mushaqil,मुशक़िल,6,8
5928,kamayabi,कामयाबी,7,8
5929,guzarate,गुज़रते,6,8
5930,bhanvara,भँवरा,5,8
5931,shabegam,शबएग़म,5,8
5932,chubhane,चुभने,5,8
5933,bekhabar,बेखबर,5,8
5934,samjhaya,सम्झाया,7,8
5935,pahanaya,पहनाया,6,8
5936,gunaguna,गुनगुना,7,8
5937,puchengi,पूछेंगी,7,8
5938,badariya,बदरिया,6,8
5939,ghabarai,घबराई,5,8
5940,chadhana,चढ़ना,4,8
5941,laharata,लहराता,6,8
5942,chahunga,चाहूंगा,7,8
5943,cheharon,चेहरों,6,8
5944,rakhunga,रखूंगा,6,8
5945,bandhate,बांधते,6,8
5946,sangsang,संगसंग,6,8
5947,bujhaoge,बुझाओगे,7,8
5948,khilavad,खिलवाड़,6,8
5949,jalamaya,जलमय,4,8
5950,samandar,समंदर,5,8
5951,tumhaari,तुम्हारी,8,8
5952,jaanadil,जानदिल,6,8
5953,shahrukh,शाहरुख़,6,8
5954,bhookamp,भूकम्प,6,8
5955,kambakth,कंबक्त,6,8
5956,khayalon,ख़यालों,7,8
5957,saathiyo,साथियो,6,8
5958,tirchito,तिरचिटो,7,8
5959,masterji,मास्टरजी,8,8
5960,adhikari,अधिकारी,7,8
5961,amaanush,अमानुष,6,8
5962,kariyaat,करियात,6,8
5963,zindhagi,ज़िंढ़गी,8,8
5964,praachin,प्राचीन,7,8
5965,prakriya,प्रक्रिया,9,8
5966,rajdhani,राजधानी,7,8
5967,balihari,बलिहारी,7,8
5968,muskarae,मुस्कराए,8,8
5969,manamani,मनमानी,6,8
5970,gudagudi,गुदगुदी,7,8
5971,chanchal,चंचल,4,8
5972,shabanam,शबनम,4,8
5973,fariyaad,फरियाद,6,8
5974,karyalay,कार्यालय,8,8
5975,himachal,हिमाचल,6,8
5976,gaayenge,गाएँगे,6,8
5977,sunisuni,सूनीसूनी,8,8
5978,aadhunik,आधुनिक,6,8
5979,sambhale,सम्भाले,7,8
5980,dhundega,ढूंढेगा,7,8
5981,rajneeti,राजनीति,7,8
5982,likhwale,लिखवाले,7,8
5983,vajpayee,वाजपेयी,7,8
5984,boliyein,बोलियें,7,8
5985,columbus,कॉलम्बस,7,8
5986,vibhbhin,विभ्भिन,7,8
5987,daridari,डारीडारी,8,8
5988,gumshuda,गुमशुदा,7,8
5989,paatpaat,पाटपाट,6,8
5990,daaldaal,डालडाल,6,8
5991,hatiyaar,हथियार,6,8
5992,pagalpan,पहलपन,5,8
5993,aakramak,आक्रमक,6,8
5994,vigyapan,विज्ञापन,8,8
5995,vyaapari,व्यापारी,8,8
5996,banarasi,बनारसी,6,8
5997,muskaaan,मुस्कान,7,8
5998,haqeeqat,हक़ीक़त,7,8
5999,madhoshi,मदहोशी,6,8
6000,maharani,महारानि,7,8
6001,yaaraane,याराने,6,8
6002,raghuwar,रघुवर,5,8
6003,mastiyan,मस्तियाँ,8,8
6004,chudiyon,चूड़ियों,7,8
6005,payaliya,पायलिया,7,8
6006,palataya,पलटाया,6,8
6007,guzarane,गुज़रने,6,8
6008,tadapata,तड़पता,5,8
6009,jhikjhik,झिकझिक,6,8
6010,shukriya,शुक्रिया,8,8
6011,tezitezi,तेज़ीतेज़ी,8,8
6012,sukhdukh,सुखदुख,6,8
6013,dardedil,दर्दएदिल,8,8
6014,jiwanjal,जीवनजल,6,8
6015,thamenge,थामेंगे,7,8
6016,pareshan,परेशान,6,8
6017,saramaye,सरमाये,6,8
6018,badalegi,बदलेगी,6,8
6019,sudhbudh,सुधबुध,6,8
6020,mujhamen,मुझमें,6,8
6021,tujhamen,तुझमें,6,8
6022,janevafa,जानएवफ़ा,7,8
6023,majadhar,मजधार,5,8
6024,jusataju,जुसतजू,6,8
6025,uthaenge,उठाएँगे,7,8
6026,phulphal,फूलफल,5,8
6027,bhanware,भँवरे,5,8
6028,mahakati,महकती,5,8
6029,garmiyon,गर्मियों,8,8
6030,jhumakar,झूमकर,5,8
6031,shararat,शरारत,5,8
6032,laharaya,लहराया,6,8
6033,bandhaun,बँधाऊँ,6,8
6034,pratipal,प्रतिपाल,8,8
6035,javidani,जाविदानी,8,8
6036,chananan,छननन,4,8
6037,kamariya,कमरिया,6,8
6038,matawale,मतवाले,6,8
6039,chashmak,चश्मक,5,8
6040,chaurahe,चौराहे,6,8
6041,dilazada,दिलज़दा,6,8
6042,jhumenge,झूमेंगे,7,8
6043,chupayen,छुपायें,7,8
6044,ganapati,गणपति,5,8
6045,patajhad,पतझड़,4,8
6046,badhakar,बढ़कर,4,8
6047,rimajhim,रिमझिम,6,8
6048,dilawale,दिलवाले,7,8
6049,chalenge,चलेंगे,6,8
6050,ghunghar,घूँघर,5,8
6051,pighalati,पिघलती,6,9
6052,sharamili,शरमीली,6,9
6053,pahanenge,पहनेंगे,7,9
6054,lapujhana,लप्पूझन्ना,10,9
6055,thukarana,ठुकराना,7,9
6056,jhapakana,झपकना,5,9
6057,bichudana,बिछुड़ना,7,9
6058,mahafilon,महफ़िलों,7,9
6059,pahachano,पहचानो,6,9
6060,hathakadi,हथकड़ी,5,9
6061,rangevafa,रंगएवफ़ा,7,9
6062,gharavale,घरवाले,6,9
6063,bhatakata,भटकता,5,9
6064,banvariya,बाँवरिया,8,9
6065,bichadate,बिछड़ते,6,9
6066,andhiyare,अँधियारे,8,9
6067,bujhaungi,बुझाऊंगी,8,9
6068,kunejigar,ख़ूनएजिगर,8,9
6069,samajhata,समझता,5,9
6070,muskurate,मुस्कुराते,10,9
6071,marahalon,मरहलों,6,9
6072,ghabaraye,घबराये,6,9
6073,chikalaki,चिकलकी,6,9
6074,bithaungi,बिठाऊंगी,8,9
6075,khilaunon,खिलौनों,7,9
6076,ubharenge,उभारेंगे३,9,9
6077,paravanon,परवानों,7,9
6078,mehamanon,मेहमानों,8,9
6079,chandtare,चाँदतारे,8,9
6080,bhatakane,भटकने,5,9
6081,qitabedil,क़िताबएदिल,9,9
6082,kaushalya,कौशल्या,7,9
6083,phulawari,फुलवारी,7,9
6084,chamakega,चमकेगा,6,9
6085,mushkilon,मुश्किलों,9,9
6086,dulhaniya,दुल्हनिया,9,9
6087,hamasurat,हमसूरत,6,9
6088,shahazadi,शहज़ादी,6,9
6089,chunariya,चुनरिया,7,9
6090,sarasvati,सरस्वती,7,9
6091,umredaraz,उम्रएदराज़,9,9
6092,tasaliyon,तसल्लियों,9,9
6093,chalachal,चलाचल,5,9
6094,samajhaen,समझाएं,6,9
6095,ghungharu,घुँघरू,6,9
6096,udhariyan,उधारियाँ,8,9
6097,navyauvan,नवयौवन,6,9
6098,sautelisi,सौतेलीसी,8,9
6099,hamasafar,हमसफ़र,5,9
6100,barasaten,बरसातें,7,9
6101,dasharath,दशरथ,4,9
6102,chaurahon,चौराहों,7,9
6103,pavanasut,पवनसुत,6,9
6104,lachakati,लचकती,5,9
6105,nachaenge,नचाएँगे,7,9
6106,hanshanan,हंशानन,6,9
6107,dardogham,दर्दओग़्हम,9,9
6108,kanabajan,ख़ानाबजाँ,8,9
6109,atyachari,अत्याचारी,9,9
6110,bisarenge,बिसारेंगे,9,9
6111,kashtiyon,कश्तियों,8,9
6112,taqayamat,ताक़यामत,7,9
6113,bhagavati,भगवती,5,9
6114,dhadakata,धड़कता,5,9
6115,hamapyala,हमप्याला,8,9
6116,gangaghat,गंगाघाट,7,9
6117,khalipili,खालीपीली,8,9
6118,hirepanon,हीरेपन्नों,10,9
6119,kudagarji,ख़ुदगर्जी,8,9
6120,dukhiyari,दुखियारी,8,9
6121,shokhiyan,शोखियाँ,7,9
6122,welkunvan,वेल्लकुंवां,11,9
6123,muhabatan,मुहब्बतां,9,9
6124,sharamana,शरमाना,6,9
6125,rasmevafa,रस्मएवफ़ा,8,9
6126,muskurati,मुस्कुराती,10,9
6127,thaharana,ठहरना,5,9
6128,giradhari,गिरधारी,7,9
6129,kashtiyan,कश्तियां,8,9
6130,zabanedil,ज़बानएदिल,8,9
6131,tadapaoge,तड़पाओगे,7,9
6132,thirakane,थिरकने,6,9
6133,rhimajhim,र्हिमझिम,8,9
6134,rajbhawan,राजभवन,6,9
6135,rajasthan,राजस्थान,8,9
6136,navbharat,नवभारत,6,9
6137,sataayegi,सताएगी,6,9
6138,bharatiya,भारतीय,6,9
6139,jismojaan,जिस्मोजां,9,9
6140,prakritik,प्राकृतिक,9,9
6141,rajnaitik,राजनैतिक,8,9
6142,kunwariyo,कुवारियो,8,9
6143,swaasthya,स्वास्थ्य,9,9
6144,durghatna,दुर्घटना,8,9
6145,singareni,सिंगरेनी,8,9
6146,dhoondhoo,ढूंढू,5,9
6147,samajhiye,समझिये,6,9
6148,abhinetri,अभिनेत्री,9,9
6149,pakistani,पाकिस्तानी,10,9
6150,padmasana,पद्मासन,7,9
6151,rasavanti,रसवंती,6,9
6152,kharachai,खरचै,4,9
6153,ghanaghor,घनघोर,5,9
6154,mulakaten,मुलाकातें,9,9
6155,madabhari,मदभरी,5,9
6156,divanavar,दीवानावार,9,9
6157,chamuchit,चमुचित,6,9
6158,pachatana,पछताना,6,9
6159,dhundhali,धुंधली,6,9
6160,namuqamil,नामुक़म्मिल,10,9
6161,koshishen,कोशिशें,7,9
6162,rupnagari,रूपनगरी,7,9
6163,bansuriya,बाँसुरिया,9,9
6164,kankwheat,कन्कव्हेअत,10,9
6165,muskurana,मुस्कुराना,10,9
6166,beiktiyar,बेइख़्तियार,10,9
6167,dhundhane,ढूँढने,6,9
6168,jagavalon,जगवालों,7,9
6169,rotedhote,रोतेधोते,8,9
6170,sidhasada,सीधासादा,8,9
6171,muskarate,मुस्कराते,9,9
6172,masumiyat,मासूमियत,8,9
6173,murdering,मुर्देरिन्ग,11,9
6174,nibhaunga,निभाऊंगा,8,9
6175,jhagadalu,झगड़ालू,6,9
6176,paknacrop,पक्नाच्रोप,10,9
6177,chalakane,छलकने,5,9
6178,lahariyon,लहरियों,7,9
6179,khevatiya,खेवटिया,7,9
6180,sanwariya,सँवरिया,7,9
6181,bhatakati,भटकती,5,9
6182,dikhaungi,दिखाऊँगी,8,9
6183,nikalenge,निकलेंगे,8,9
6184,divanapan,दीवानापन,8,9
6185,mazahabon,मज़हबों,6,9
6186,pailicrop,पैलीच्रोप,9,9
6187,mushkilen,मुश्किलें,9,9
6188,shakuntal,शाकुन्तल,8,9
6189,sundarata,सुंदरता,7,9
6190,deharadun,देहरादून,8,9
6191,hindostan,हिन्दोस्तान,11,9
6192,pishachan,पिशाचन,6,9
6193,gulabadan,गुलबदन,6,9
6194,machalana,मचलना,5,9
6195,bichadana,बिछड़ना,6,9
6196,sanvarana,संवरना,6,9
6197,khulavata,खुलवाता,7,9
6198,nikharana,निखरना,6,9
6199,mandarana,मंडराना,7,9
6200,chamakate,चमकते,5,9
6201,samajhega,समझेगा,6,9
6202,gurudvare,गुरुद्वारे,10,9
6203,thukaraen,ठुकराएं,7,9
6204,dagamagae,डगमगाए,6,9
6205,andhiyara,अंधियारा,8,9
6206,majaburon,मजबूरों,7,9
6207,dilanashi,दिलनशी,6,9
6208,muskarane,मुस्कराने,9,9
6209,navajivan,नवजीवन,6,9
6210,samajhana,समझाना,6,9
6211,jogsanjog,जोगसंजोग,8,9
6212,besharami,बेशरमी,6,9
6213,janevalon,जानेवालों,9,9
6214,ramachand,रामचंद,6,9
6215,chamakati,चमकती,5,9
6216,dhupchanv,धूपछाँव,7,9
6217,rajakumar,राजकुमार,8,9
6218,mitayenge,मिटायेंगे,9,9
6219,anganaiya,अँगनैया,7,9
6220,muskurata,मुस्कुराता,10,9
6221,javaniyan,जवानियाँ,8,9
6222,taqadiren,तक़दीरें,7,9
6223,sharmayen,शर्मायें,8,9
6224,tajamahal,ताजमहल,6,9
6225,rahaguzar,रहगुज़र,6,9
6226,samajhaya,समझाया,6,9
6227,nishchaya,निश्चय,6,9
6228,swayanvar,स्वयंवर,7,9
6229,bandighar,बन्दीघर,7,9
6230,jindagani,जिन्दगानी,9,9
6231,ghabarana,घबराना,6,9
6232,dikhaenge,दिखाएँगे,8,9
6233,janejigar,जानएजिगर,8,9
6234,kalankini,कलंकिनी,7,9
6235,umreravan,उम्रएरवां,9,9
6236,gunagunao,गुनगुनाओ,8,9
6237,hairanagi,हैरानगी,7,9
6238,rakhavale,रखवाले,6,9
6239,khanakati,खनकती,5,9
6240,dhundhale,धुंधले,6,9
6241,sukhchain,सुखचैन,6,9
6242,bhatakate,भटकते,5,9
6243,dikhalaen,दिखलाएं,7,9
6244,ghabarata,घबराता,6,9
6245,bahalayen,बहलायें,7,9
6246,sarazamin,सरज़मीं,6,9
6247,sitamagar,सितमगर,6,9
6248,batalaegi,बतलाएगी,7,9
6249,zindagani,ज़िन्दगानी,9,9
6250,bharamane,भरमाने,6,9
6251,sharamaye,शरमाये,6,9
6252,samajhate,समझते,5,9
6253,sanvariya,साँवरिया,8,9
6254,chutakara,छुटकारा,7,9
6255,khushiyon,खुशियों,7,9
6256,dilavalon,दिलवालों,8,9
6257,kaikashan,कैकशाँ,6,9
6258,badanasib,बदनसीब,6,9
6259,tohamaten,तोहमतें,7,9
6260,bichadegi,बिछड़ेगी,7,9
6261,sanvarata,सँवारता,7,9
6262,samajhaye,समझाये,6,9
6263,kahaniyan,कहानियाँ,8,9
6264,kumhalaye,कुम्हलाये,9,9
6265,gunagunae,गुनगुनाए,8,9
6266,meharaban,मेहरबां,7,9
6267,miyanbivi,मियाँबीवी,9,9
6268,puravaiya,पुरवैया,7,9
6269,musibaten,मुसीबतें,8,9
6270,ulajhaoge,उलझाओगे,7,9
6271,machalati,मचलती,5,9
6272,mazaduron,मज़दूरों,7,9
6273,pahachane,पहचाने,6,9
6274,patharaye,पथराये,6,9
6275,muskuraye,मुस्कुराये,10,9
6276,ladakiyon,लड़कियों,7,9
6277,chalakata,छलकाता,6,9
6278,khabariya,खबरिया,6,9
6279,manachali,मनचली,5,9
6280,manachale,मनचले,5,9
6281,talavaren,तलवारें,7,9
6282,maharaban,महरबाँ,6,9
6283,tedimedhi,तेड़ीमेढ़ी,8,9
6284,khanakaya,खनकाया,6,9
6285,shakhegul,शाखएगुल,7,9
6286,mushqilen,मुश्क़िलें,9,9
6287,brajawada,ब्रजवाड़ा,8,9
6288,tutiphuti,टूटीफूटी,8,9
6289,chandrama,चन्द्रमा,8,9
6290,dindharam,दीनधरम,6,9
6291,umrerafta,उम्रएरफ़्ता,10,9
6292,jamanagar,जामनगर,6,9
6293,tapasvini,तपस्विनि,8,9
6294,visaleyar,विसालएयार,9,9
6295,baingalor,बैंगलोर,7,9
6296,janebahar,जानएबहार,8,9
6297,manamohan,मनमोहन,6,9
6298,jhuthmuth,झूठमूठ,6,9
6299,qasmevade,क़स्मेवादे,9,9
6300,rajamahal,राजमहल,6,9
6301,nibhaenge,निभाएंगे,8,9
6302,pighalata,पिघलता,6,9
6303,ghabarati,घबराती,6,9
6304,mahajabin,महजबीं,6,9
6305,muskarana,मुस्कराना,9,9
6306,pahanakar,पहनकर,5,9
6307,balakhaye,बलखाये,6,9
6308,chatakati,चटकती,5,9
6309,thirakati,थिरकती,6,9
6310,bekararon,बेकरारों,8,9
6311,hasaraten,हसरतें,6,9
6312,hasaraton,हसरतों,6,9
6313,machalate,मचलते,5,9
6314,chupaenge,छुपाएँगे,8,9
6315,sulajhani,सुलझानी,7,9
6316,sanwarata,सँवरता,6,9
6317,diladaron,दिलदारों,8,9
6318,pahachana,पहचाना,6,9
6319,lalachaye,ललचाये,6,9
6320,aisivaisi,ऐसीवैसी,7,9
6321,nishvason,निश्वासों,9,9
6322,chakhavun,चखावूँ,6,9
6323,bikharaye,बिखराये,7,9
