,hi-en,hi,len-hi,len-hi-en
2829,kudaya,ख़ुदाया,6,6
2830,ujalon,उजालों,6,6
2831,ungali,ऊँगली,5,6
2832,sakati,सकती,4,6
2833,khisak,खिसक,4,6
2834,milati,मिलती,5,6
2835,kharab,खराब,4,6
2836,bandho,बाँधो,5,6
2837,shishe,शीशे,4,6
2838,qatare,क़तरे,4,6
2839,mitana,मिटाना,6,6
2840,nasiba,नसीबा,5,6
2841,rawani,रवानी,5,6
2842,maujon,मौजों,5,6
2843,chetak,चेतक,4,6
2844,kisase,किससे,5,6
2845,makhan,माखन,4,6
2846,akshar,अक्षर,5,6
2847,kahana,कहना४,5,6
2848,chanda,चंदा,4,6
2849,itihas,इतिहास,6,6
2850,satave,सतावे,5,6
2851,sheron,शेरों,5,6
2852,palkon,पल्कों,6,6
2853,sahana,सहना४,5,6
2854,pukari,पुकारी,6,6
2855,samana,सामना,5,6
2856,padega,पड़ेगा,5,6
2857,dekhie,देखिए,5,6
2858,biraha,बिरहा,5,6
2859,banhon,बाँहों,6,6
2860,bekudi,बेख़ुदी,6,6
2861,parvat,पर्वत,5,6
2862,ladegi,लदेगी,5,6
2863,beiman,बेईमान,6,6
2864,yamuna,यमुना,5,6
2865,baraso,बरसो,4,6
2866,todata,तोड़ता,5,6
2867,pataki,पटकी,4,6
2868,mataki,मटकी,4,6
2869,madhur,मधुर,4,6
2870,hamape,हमपे,4,6
2871,alokit,आलोकित,6,6
2872,jalavo,जलावो,5,6
2873,mridul,मृदुल,5,6
2874,sindhu,सिन्धु,6,6
2875,pranam,प्रणाम,6,6
2876,vidyut,विद्युत,7,6
2877,vihans,विहँस,5,6
2878,bikhar,बिखर,4,6
2879,gavare,गवारे,5,6
2880,phaila,फैला,4,6
2881,koshon,कोषों,5,6
2882,pyaron,प्यारों,7,6
2883,choron,चोरों,5,6
2884,amavas,अमावस,5,6
2885,kahega,कहेगा,5,6
2886,iltija,इल्तिजा,7,6
2887,karade,करदे,4,6
2888,gajare,गजरे,4,6
2889,ganvon,गांवों,6,6
2890,purane,पुराने,6,6
2891,sajaya,सजाया,5,6
2892,lagayi,लगायी,5,6
2893,hairan,हैरान,5,6
2894,jinaka,जिनका,5,6
2895,narami,नरमी,4,6
2896,begane,बेगाने,6,6
2897,khelun,खेलूँ,5,6
2898,takati,तकती,4,6
2899,sunaen,सुनाएं,6,6
2900,jalava,जलवा,4,6
2901,tapori,टपोरी,5,6
2902,jinase,जिनसे,5,6
2903,bharen,भरें,4,6
2904,kaisan,कइसन,4,6
2905,ujvala,उज्ज्वल,7,6
2906,uthata,उठता,4,6
2907,lutati,लुटती,5,6
2908,mitara,मितरा,5,6
2909,karati,करती,4,6
2910,kudiye,कुड़िये,6,6
2911,salama,सलमा,4,6
2912,sajani,सजनी,4,6
2913,paiyan,पइयां,5,6
2914,kazane,ख़ज़ाने,5,6
2915,baiyan,बैयां,5,6
2916,saiyan,सैयां,5,6
2917,hatake,हटके,4,6
2918,tarazu,तराज़ू,5,6
2919,sulajh,सुलझ,4,6
2920,pairon,पैरों,5,6
2921,taiyar,तैयार,5,6
2922,pujari,पुजारी,6,6
2923,lakadi,लकड़ी,4,6
2924,dusare,दूसरे,5,6
2925,gunche,गुँचे,5,6
2926,dilaki,दिलकी,5,6
2927,zururi,ज़ुरूरी,6,6
2928,manzur,मंज़ूर,5,6
2929,sautan,सौतन,4,6
2930,kisaka,किसका,5,6
2931,paraya,पराया,5,6
2932,darpan,दर्पन,5,6
2933,hilori,हिल्लोरी,8,6
2934,phaili,फैली,4,6
2935,parbat,पर्बत,5,6
2936,mainun,मैनूं,5,6
2937,karega,करेगा,5,6
2938,lutaya,लुटाया,6,6
2939,kanton,काँटों,6,6
2940,ninden,नींदें,6,6
2941,rokate,रोकते,5,6
2942,farama,फ़रमा,4,6
2943,padosi,पड़ोसी,5,6
2944,banake,बनके,4,6
2945,siyahi,सियाही,6,6
2946,bundon,बूंदों,6,6
2947,khamba,खम्बा,5,6
2948,ehasas,एहसास,5,6
2949,kinare,किनारे,6,6
2950,havale,हवाले,5,6
2951,marane,मरने,4,6
2952,banane,बनाने,5,6
2953,rasmon,रस्मों,6,6
2954,jayegi,जायेगी,6,6
2955,uthate,उठते,4,6
2956,fasane,फ़साने,5,6
2957,zakmon,ज़ख़्मों,6,6
2958,dhokha,धोखा,4,6
2959,jhukin,झुकीं,5,6
2960,gesuon,गेसुओं,6,6
2961,dubati,डूबती,5,6
2962,kashti,कश्ती,5,6
2963,paniya,पनिया,5,6
2964,bahala,बहला,4,6
2965,bharan,भरन,3,6
2966,chalak,छलक,3,6
2967,gagari,गगरी,4,6
2968,bigadi,बिगड़ी,5,6
2969,safina,सफ़ीन,4,6
2970,rahegi,रहेगी,5,6
2971,kijiye,कीजिये,6,6
2972,ankhen,आँखें,5,6
2973,hansae,हँसाए,5,6
2974,chirag,चिराग़,5,6
2975,bajuon,बाजुओं,6,6
2976,ashiqi,आशिक़ी,5,6
2977,darate,डरते,4,6
2978,jisase,जिससे,5,6
2979,bandha,बाँधा,5,6
2980,mohini,मोहिनी,6,6
2981,bahaun,बहाऊँ,5,6
2982,janmon,जन्मों,6,6
2983,afasar,अफ़सर,4,6
2984,rahata,रहता,4,6
2985,rahati,रहती,4,6
2986,avazen,अवाज़ें,6,6
2987,bahari,बहरी,4,6
2988,jiyara,जियरा,5,6
2989,phisal,फिसल,4,6
2990,kidhar,किधर,4,6
2991,tasvir,तस्वीर,6,6
2992,khudai,खुदाई,5,6
2993,sansen,साँसें,6,6
2994,mahaki,महकी,4,6
2995,bulaya,बुलाया,6,6
2996,rajaji,राजाजी,6,6
2997,milate,मिलते,5,6
2998,jhuthi,झूठी,4,6
2999,rahane,रहने,4,6
3000,parade,परदे,4,6
3001,jalata,जलता,4,6
3002,jatane,जताने,5,6
3003,ehasan,एहसान,5,6
3004,bichad,बिछड़,4,6
3005,dulhan,दुल्हन,6,6
3006,marate,मरते,4,6
3007,mandir,मंदिर,5,6
3008,maszid,मस्ज़िद,6,6
3009,qismat,क़िस्मत,6,6
3010,baithi,बैठी,4,6
3011,chidun,छिड़ूं,5,6
3012,chalun,चलूं,4,6
3013,sakegi,सकेगी,5,6
3014,fizaon,फ़िज़ाओं,6,6
3015,milana,मिलना,5,6
3016,dariya,दरिया,5,6
3017,milata,मिलता,5,6
3018,fasala,फ़ासला,5,6
3019,nagari,नगरी,4,6
3020,ladaka,लड़का,4,6
3021,inamen,इनमें,5,6
3022,suhana,सुहाना,6,6
3023,kitana,कितना,5,6
3024,darati,डरती,4,6
3025,uthaye,उठाये,5,6
3026,ayenge,आयेंगे,6,6
3027,bitaye,बिताये,6,6
3028,havaon,हवाओं,5,6
3029,pandav,पांडव,5,6
3030,kaurav,कौरव,4,6
3031,chaila,छैला,4,6
3032,tandav,तांडव,5,6
3033,phagun,फागुन,5,6
3034,pardes,पर्देस,6,6
3035,tisari,तीसरी,5,6
3036,pralay,प्रलय,5,6
3037,banate,बनते,4,6
3038,rishte,रिश्ते,6,6
3039,basaye,बसाये,5,6
3040,basaya,बसाया,5,6
3041,banaya,बनाया,5,6
3042,tadapa,तड़पा,4,6
3043,kahani,कहानी,5,6
3044,jawani,जवानी,5,6
3045,diwani,दीवानी,6,6
3046,diwane,दीवाने,6,6
3047,angana,अँगना,5,6
3048,jinake,जिनके,5,6
3049,bichua,बिछुआ,5,6
3050,sainya,सैंया,5,6
3051,bhagat,भगत,3,6
3052,bagula,बगुला,5,6
3053,ichcha,इच्छा,5,6
3054,prabhu,प्रभु,5,6
3055,jagati,जागती,5,6
3056,mahima,महिमा,5,6
3057,dekhen,देखें,5,6
3058,adbhut,अद्भुत,6,6
3059,sapana,सपना,4,6
3060,bainya,बैंया,5,6
3061,mangal,मंगल,4,6
3062,saheli,सहेली,5,6
3063,paheli,पहेली,5,6
3064,kitani,कितनी,5,6
3065,khoega,खोएगा,5,6
3066,basate,बसाते,5,6
3067,fayeda,फ़ायेदा,6,6
3068,dayani,दयानी,5,6
3069,duhkha,दुःख,4,6
3070,harini,हरिणी,5,6
3071,janani,जननी,4,6
3072,bhigoi,भिगोई,5,6
3073,girane,गिरने,5,6
3074,bigaro,बिगारो,6,6
3075,moraya,मोरया,5,6
3076,bahana,बहाना,5,6
3077,hasina,हसीना,5,6
3078,kisane,किसने,5,6
3079,chaman,चमन,3,6
3080,gajara,गजरा,4,6
3081,jhanak,झनक,3,6
3082,kajara,कजरा,4,6
3083,mitane,मिटने,5,6
3084,hayhay,हायहाय,6,6
3085,mamata,ममता,4,6
3086,khelen,खेलें,5,6
3087,nikale,निकले,5,6
3088,gaenge,गाएंगे,6,6
3089,sunate,सुनते,5,6
3090,guzari,गुज़री,5,6
3091,dudhon,दूधों,5,6
3092,lajili,लजीली,5,6
3093,chumen,चूमें,5,6
3094,lajaye,लजाये,5,6
3095,bunden,बूँदें,6,6
3096,gahana,गहना,4,6
3097,badhen,बढ़ें,4,6
3098,dholak,ढोलक,4,6
3099,nahane,नहाने,5,6
3100,dhitai,ढिटाई,5,6
3101,mausam,मौसम,4,6
3102,machao,मचाओ,4,6
3103,dhumen,धूमें,5,6
3104,jhulon,झूलों,5,6
3105,chahen,चाहें,5,6
3106,bigada,बिगड़ा,5,6
3107,sochen,सोचें,5,6
3108,mangen,मांगें,6,6
3109,mahiya,माहिया,6,6
3110,alahad,अल्लहड़,6,6
3111,nikala,निकला,5,6
3112,havaen,हवाएं,5,6
3113,sabako,सबको,4,6
3114,jinaki,जिनकी,5,6
3115,hamako,हमको,4,6
3116,sitara,सितारा,6,6
3117,rubaru,रूबरू,5,6
3118,sharam,शरम,3,6
3119,jaenge,जाएंगे,6,6
3120,alambu,आलाम्बू,7,6
3121,haveli,हवेली,5,6
3122,chalen,चलें,4,6
3123,thandi,ठंडी,4,6
3124,shamon,शमों,4,6
3125,jitana,जितना,5,6
3126,shahad,शहद,3,6
3127,lagaun,लगाऊँ,5,6
3128,basant,बसंत,4,6
3129,bhaiya,भइया,4,6
3130,sundar,सुन्दर,6,6
3131,sapane,सपने,4,6
3132,hamari,हमारी,5,6
3133,sahara,सहरा,4,6
3134,mirchi,मिर्ची,6,6
3135,jhutha,झूठा,4,6
3136,ansuan,अँसुअन,6,6
3137,badara,बदरा,4,6
3138,karava,करवा,4,6
3139,inayat,इनायत,5,6
3140,ajakal,आजकल,4,6
3141,bebasi,बेबसी,5,6
3142,shabab,शबाब,4,6
3143,dhundh,ढूँढ,4,6
3144,takate,तकते,4,6
3145,bismil,बिस्मिल,7,6
3146,sandes,संदेस,5,6
3147,barasa,बरसा,4,6
3148,uthati,उठाती,5,6
3149,pighal,पिघल,4,6
3150,tuphan,तूफान,5,6
3151,mayura,मयूरा,5,6
3152,bachae,बचाए,4,6
3153,simaon,सीमाओं,6,6
3154,nikhar,निखार,5,6
3155,sangit,संगीत,5,6
3156,bhasha,भाषा,4,6
3157,pathar,पत्थर,5,6
3158,takara,टकरा,4,6
3159,banegi,बनेगी,5,6
3160,araman,अरमान,5,6
3161,anchal,आँचल,4,6
3162,bambai,बम्बई,5,6
3163,patana,पटना,4,6
3164,sanson,साँसों,6,6
3165,layegi,लायेगी,6,6
3166,kirane,किरने,5,6
3167,lagake,लगाके,5,6
3168,lahara,लहरा,4,6
3169,bharun,भरूं,4,6
3170,pahale,पहले,4,6
3171,ambuwa,अम्बुवा,7,6
3172,kamkam,कमकम,4,6
3173,nadiya,नदिया,5,6
3174,chahun,चाहूं,5,6
3176,madham,मद्धम,5,6
3178,koyale,कोयले,5,6
3180,ratdin,रातदिन,6,6
3181,barish,बारिश,5,6
3182,chithi,चिट्ठी,6,6
3183,karate,करते,4,6
3184,adhuri,अधूरी,5,6
3185,lutaen,लुटाएं,6,6
3186,charon,चारों,5,6
3187,jalati,जलती,4,6
3188,jhonka,झोंका,5,6
3189,rangon,रंगों,5,6
3190,kahati,कहती,4,6
3191,qurban,क़ुर्बान,7,6
3192,chaina,चैना,4,6
3193,resham,रेशम,4,6
3194,dhiraj,धीरज,4,6
3195,sahani,सहनी,4,6
3196,araish,आराइश,5,6
3197,iqabal,इक़बाल,5,6
3198,banhen,बाँहें,6,6
3199,chahie,चाहिए,5,6
3200,takata,तकता,4,6
3201,kyunki,क्यूँकि,7,6
3202,tasali,तसल्ली,6,6
3203,ulajha,उलझा,4,6
3204,machal,मचल,3,6
3205,achchi,अच्छी,5,6
3206,sansar,संसार,5,6
3207,nirali,निराली,6,6
3208,jagaya,जगाया,5,6
3209,sataya,सताया,5,6
3210,sunana,सुनाना,6,6
3211,pasine,पसीने,5,6
3212,jitane,जितने,5,6
3213,badhae,बढ़ाए,4,6
3214,chizon,चीज़ों,5,6
3215,amiron,अमीरों,6,6
3216,jalate,जलते,4,6
3217,kitane,कितने,5,6
3218,champa,चम्पा,5,6
3219,palate,पलते,4,6
3220,tumane,तुमने,5,6
3221,jinako,जिनको,5,6
3222,janata,जनता,4,6
3223,bolega,बोलेगा,6,6
3224,choton,छोटों,5,6
3225,machae,मचाए,4,6
3226,mahine,महीने,5,6
3227,savere,सवेरे,5,6
3228,milaya,मिलाया,6,6
3229,garama,गरमा,4,6
3230,kyalon,ख़्यालों,7,6
3231,ansuon,आँसुओं,6,6
3232,singar,सिंगार,6,6
3233,tainun,तैनूं,5,6
3234,vekhan,वेखां,5,6
3235,piyaji,पियाजी,6,6
3236,barase,बरसे,4,6
3237,chukum,चुकुम्म,7,6
3238,jhuthe,झूठे,4,6
3239,rakhun,रखूं,4,6
3240,kishor,किशोर,5,6
3241,karake,करके,4,6
3242,pankaj,पंकज,4,6
3243,fakire,फ़कीरे,5,6
3244,ladane,लड़ने,4,6
3245,phande,फाँदे,5,6
3246,bandhe,बाँधे,5,6
3247,kyakya,क्याक्या,8,6
3248,naksha,नक्षा,5,6
3249,lagati,लगती,4,6
3250,phaile,फैले,4,6
3251,chanak,छनक,3,6
3252,kangan,कंगन,4,6
3253,kukadi,कूकदी,5,6
3254,khanak,खनक,3,6
3255,ratiya,रतिया,5,6
3256,bijuri,बिजुरी,6,6
3257,dhadak,धड़क,3,6
3258,pagala,पगला,4,6
3259,kisake,किसके,5,6
3260,sahare,सहारे,5,6
3261,badala,बदला,4,6
3262,zamane,ज़माने,5,6
3263,thahar,ठहर,3,6
3264,kismat,किस्मत,6,6
3265,afasos,अफ़सोस,5,6
3266,sakata,सकता,4,6
3267,jagana,जागना,5,6
3268,jagada,जागदा,5,6
3269,taktak,तकतक,4,6
3270,nainan,नैनां,5,6
3271,chinta,चिंता,5,6
3272,shakti,शक्ति,5,6
3273,chanan,चन्नां,6,6
3274,shastr,शस्त्र,6,6
3275,bharat,भारत,4,6
3276,stanza,तन्ज़,4,6
3277,manaen,मनाएं,5,6
3278,rahate,रहते,4,6
3279,inasan,इनसान,5,6
3280,jayega,जायेगा,6,6
3281,bangal,बंगाल,5,6
3282,payega,पायेगा,6,6
3283,shahar,शहर,3,6
3284,zulfen,ज़ुल्फ़ें,7,6
3285,kisaki,किसकी,5,6
3286,pahali,पहली,4,6
3287,kushbu,ख़ुश्बू,6,6
3288,jabase,जबसे,4,6
3289,kisako,किसको,5,6
3290,banaen,बनाएँ,5,6
3291,panchi,पंछी,4,6
3292,bedard,बेदर्द,6,6
3293,tarasi,तरसी,4,6
3294,naubat,नौबत,4,6
3295,balaen,बलाएँ,5,6
3296,charag,चराग़,4,6
3297,nambar,नम्बर,5,6
3298,sadagi,सादग़ी,5,6
3299,banata,बनाता,5,6
3300,divani,दीवानी,6,6
3301,jisaka,जिसका,5,6
3302,bahaut,बहौत,4,6
3303,jalane,जलने,4,6
3304,kidmat,ख़िद्मत,6,6
3305,aurton,और्तों,6,6
3306,shakal,शकल,3,6
3307,churao,चुराओ,5,6
3308,chorus,चोरुस,5,6
3309,manhus,मन्हूस,6,6
3310,daulat,दौलत,4,6
3311,bolati,बोलती,5,6
3312,kanjar,ख़ंजर,4,6
3313,bahake,बहके,4,6
3314,gulabi,गुलाबी,6,6
3315,imanon,ईमानों,6,6
3316,nazare,नज़ारे,5,6
3317,murali,मुरली,5,6
3318,laenge,लाएंगे,6,6
3319,azanon,आज़ानों,6,6
3320,adhure,अधूरे,5,6
3321,sakega,सकेगा,5,6
3322,kahane,कहने,4,6
3323,masjid,मस्जिद,6,6
3324,nishan,निशां,5,6
3325,lahaki,लहकी,4,6
3326,satane,सताने,5,6
3327,bandar,बन्दर,5,6
3328,uthake,उठाके,5,6
3329,kapade,कपड़े,4,6
3330,chaiya,छैया,4,6
3331,achara,अचरा,4,6
3332,phirun,फिरूँ,5,6
3333,rukate,रुकते,5,6
3334,tikali,टिकली,5,6
3335,chunar,छुनर,4,6
3336,rangat,रंगत,4,6
3337,titali,तितली,5,6
3338,aliyan,अलियाँ,6,6
3339,savera,सवेरा,5,6
3340,sabase,सबसे,4,6
3341,jisape,जिसपे,5,6
3342,talash,तलाश,4,6
3343,kadaki,कड़की,4,6
3344,ladaki,लड़की,4,6
3345,rukati,रुकती,5,6
3346,sabaki,सबकी,4,6
3347,nainon,नैनों,5,6
3348,svagat,स्वागत,6,6
3349,sapano,सपनो,4,6
3350,papiha,पपिहा,5,6
3351,chitra,चित्रा,6,6
3352,chachi,चाची,4,6
3353,jisako,जिसको,5,6
3354,hathon,हाथों,5,6
3355,ankhon,आँखों,5,6
3356,chahat,चाहत,4,6
3357,bahaki,बहकी,4,6
3358,khayal,खयाल,4,6
3359,jisaki,जिसकी,5,6
3360,jidhar,जिधर,4,6
3361,intaha,इंतहा,5,6
3362,tadape,तड़पे,4,6
3363,chacha,चाचा,4,6
3364,nadani,नादानी,6,6
3365,jhande,झँडे,4,6
3366,sankat,संकट,4,6
3367,shatru,शत्रु,5,6
3368,khabar,खबर,3,6
3369,roshan,रोशन,4,6
3370,fizaen,फ़िज़ाएं,6,6
3371,zulfon,ज़ुल्फ़ों,7,6
3372,vishva,विश्व,5,6
3373,vijayi,विजयी,5,6
3374,sikhai,सिखाई,5,6
3375,jhanda,झण्डा,5,6
3376,bataya,बताया,5,6
3377,hoyhoy,होयहोय,6,6
3378,bahati,बहती,4,6
3379,sawere,सवेरे,5,6
3380,dekhun,देखूँ,5,6
3381,ashkon,अश्कों,6,6
3382,svaraj,स्वराज,6,6
3383,bahane,बहने,4,6
3384,asaman,आसमान,5,6
3385,girati,गिरती,5,6
3386,anajan,अनजान,5,6
3387,sadake,सदके,4,6
3388,tumase,तुमसे,5,6
3389,lutane,लूटने,5,6
3390,chatan,चटन,3,6
3391,bhabhi,भाभी,4,6
3392,ishare,इशारे,5,6
3393,hauran,हौरन,4,6
3394,mardon,मर्दों,6,6
3395,pukare,पुकारे,6,6
3396,ladake,लड़के,4,6
3397,tukade,टुकड़े,5,6
3398,katare,कतरे,4,6
3399,dhyeya,ध्येय,5,6
3400,gayega,गायेगा,6,6
3401,betabi,बेताबी,6,6
3402,kahata,कहता,4,6
3403,madira,मदिरा,5,6
3404,manzil,मंज़िल,5,6
3405,bhalai,भलाई,4,6
3406,badalo,बदलो,4,6
3407,tarana,तराना,5,6
3408,fasana,फ़साना,5,6
3409,rahoge,रहोगे,5,6
3410,jitani,जितनी,5,6
3411,chalae,चलाए,4,6
3412,jinhen,जिन्हें,7,6
3413,pukara,पुकारा,6,6
3414,milane,मिलने,5,6
3415,dubara,दुबारा,6,6
3416,kinara,किनारा,6,6
3417,pahalu,पहलू,4,6
3418,sabake,सबके,4,6
3419,ayengi,आयेंगी,6,6
3420,samane,सामने,5,6
3421,beghar,बेघर,4,6
3422,jisake,जिसके,5,6
3423,batane,बताने,5,6
3424,chalit,चलित,4,6
3425,tarane,तराने,5,6
3426,palpal,पलपल,4,6
3427,lalana,ललना,4,6
3428,rukata,रुकता,5,6
3429,jagata,जगाता,5,6
3430,jazbat,जज़्बात,6,6
3431,thokar,ठोकर,4,6
3432,varana,वरना,4,6
3433,lagata,लगाता,5,6
3434,sindur,सिंदूर,6,6
3435,phulon,फूलों,5,6
3436,duniya,दुनिया,6,6
3437,taskin,तस्कीँ,6,6
3438,tamana,तमन्ना,6,6
3439,kahiyo,कहियो,5,6
3440,bahaka,बहका,4,6
3441,hamara,हमारा,5,6
3442,zamana,ज़माना,5,6
3443,badhai,बढ़ाई,4,6
3444,narazi,नाराज़ी,6,6
3445,mujrim,मुज्रिम,7,6
3446,kazana,ख़ज़ाना,5,6
3447,virani,वीरानी,6,6
3448,mumkin,मुम्किन,7,6
3449,madava,मदावा,5,6
3450,gairon,ग़ैरों,5,6
3451,vipada,विपदा,5,6
3452,jhatak,झटक,3,6
3453,ulajhe,उलझे,4,6
3454,bhatak,भटक,3,6
3455,rangin,रन्गीन,6,6
3456,jangal,जंगल,4,6
3457,bijali,बिजली,5,6
3458,mulzim,मुल्ज़िम,7,6
3459,samajh,समझ,3,6
3460,sahibe,सहिबे,5,6
3461,nibhae,निभाए,5,6
3462,jisane,जिसने,5,6
3463,karane,करने,4,6
3464,ishara,इशारा,5,6
3465,divana,दीवाना,6,6
3466,jagaen,जगाएं,5,6
3467,divane,दीवाने,6,6
3468,kahate,कहते,4,6
3469,nazara,नज़ारा,5,6
3470,javani,जवानी,5,6
3471,hamare,हमारे,5,6
3472,sunibe,सुनिबे,6,6
3473,kahibe,कहिबे,5,6
3474,tohari,तोहरी,5,6
3475,sitare,सितारे,6,6
3476,hamane,हमने,4,6
3477,angdai,अंग्ड़ाई,7,6
3478,baithe,बैठे,4,6
3479,fasale,फ़ासले,5,6
3480,bulaun,बुलाऊँ,6,6
3481,hamase,हमसे,4,6
3482,tutake,टूटके,5,6
3483,nayana,नयना,4,6
3484,baitha,बैठा,4,6
3485,kisiko,किसीको,6,6
3486,tarafa,तरफ़ा,4,6
3487,balama,बालमा,5,6
3488,isamen,इसमें,5,6
3489,vishal,विशाल,5,6
3490,gahara,गहरा,4,6
3491,banati,बनती,4,6
3492,pahala,पहला,4,6
3493,karodo,करोड़ो,5,6
3494,karata,करता,4,6
3495,anjana,अन्जाना,7,6
3496,milake,मिलके,5,6
3497,khulte,खुल्ते,6,6
3499,begana,बेगाना,6,6
3500,jhomen,झोओमें,6,6
3501,sajana,सजना,4,6
3502,zalima,ज़ालिमा,6,6
3503,sijdon,सिज्दोन,7,6
3504,kajare,कजरे,4,6
3505,guzare,गुज़रे,5,6
3506,afatab,आफ़ताब,5,6
3507,rukana,रुकना,5,6
3508,purana,पुराना,6,6
3509,rusava,रुसवा,5,6
3510,karana,करना,4,6
3511,dharam,धरम,3,6
3512,lakhon,लाखों,5,6
3513,sarake,सरके,4,6
3514,badale,बदले,4,6
3515,jaungi,जाऊँगी,6,6
3516,rishta,रिश्ता,6,6
3517,milega,मिलेगा,6,6
3518,tumhin,तुम्हीं,7,6
3519,rahana,रहना,4,6
3520,papihe,पपीहे,5,6
3521,launga,लाऊँगा,6,6
3522,ghayal,घायल,4,6
3523,purani,पुरानी,6,6
3524,bhayen,भायें,5,6
3525,tumako,तुमको,5,6
3526,kubari,ख़ूबरी,5,6
3527,anjane,अन्जाने,7,6
3528,sthayi,स्थायी,6,6
3529,milaye,मिलाये,6,6
3530,marata,मरता,4,6
3531,tanhai,तन्हाई,6,6
3532,taklif,तक्लीफ़,6,6
3533,tumhen,तुम्हें,7,6
3534,rajake,रजके,4,6
3535,sharmai,शर्माई,6,7
3536,farahad,फ़रहाद,5,7
3537,baraten,बारातें,7,7
3538,pahadon,पहाड़ों,6,7
3539,sinduri,सिंदूरी,7,7
3540,phiraki,फिरकी,5,7
3541,zarurat,ज़रूरत,5,7
3542,shugaha,शुगह,4,7
3543,imtihan,इम्तिहान,8,7
3544,dekhata,देखता,5,7
3545,tarange,तरंगे,5,7
3546,chalata,चलता,4,7
3547,rahungi,रहूँगी,6,7
3548,abhiman,अभिमान,6,7
3549,musavir,मुसव्विर,8,7
3550,divanon,दीवानों,7,7
3551,phirata,फिरता,5,7
3552,tadabir,तदबीर,5,7
3553,saragam,सरगम,4,7
3554,qudarat,क़ुदरत,5,7
3555,nazoada,नाज़ओअदा,7,7
3556,valekum,वालेकुम,7,7
3557,sarovar,सरोवर,5,7
3558,hindole,हिंडोले,7,7
3559,tumhare,तुम्हारे,8,7
3560,ikatara,इकतारा,6,7
3561,banjara,बंजारा,6,7
3562,palakan,पलकन,4,7
3563,khidaki,खिड़की,5,7
3564,bhagate,भागते,5,7
3565,razadan,राज़दाँ,6,7
3566,dhalake,ढलके,4,7
3567,nikalen,निकलें,6,7
3568,behijab,बेहिजाब,7,7
3569,nazaron,नज़रों,5,7
3570,baharon,बहारों,6,7
3571,sasural,ससुराल,6,7
3572,mahatab,माहताअब,7,7
3573,tadapae,तड़पाए,5,7
3574,bedardi,बेदर्दी,7,7
3575,taranum,तरन्नुम,7,7
3576,khanake,खनके,4,7
3577,kangana,कँगना,5,7
3578,angadai,अंगड़ाई,6,7
3579,nazanin,नाज़नीं,6,7
3580,thandak,ठंडक,4,7
3581,chupaun,छुपाऊँ,6,7
3582,maikane,मैख़ाने,6,7
3583,afasana,अफ़साना,6,7
3584,sharama,शरम,3,7
3585,mundaya,मुँड़या,6,7
3586,inqilab,इन्क़िलाब,8,7
3587,barabad,बरबाद,5,7
3588,nakhara,नखरा,4,7
3589,dushman,दुश्मन,6,7
3590,dikhata,दिखाता,6,7
3591,lubhati,लुभाती,6,7
3592,chukana,चुकाना,6,7
3593,thakana,थकना,4,7
3594,banungi,बनूंगी,6,7
3595,baharen,बहारें,6,7
3596,makaluq,मख़लूक़,5,7
3597,hukumat,हुकूमत,6,7
3598,bagawat,बग़ावत,5,7
3599,puhnchi,पुहँची,6,7
3600,mehafil,मेहफ़िल,6,7
3601,kamazor,कमज़ोर,5,7
3602,darungi,डारूँगी,7,7
3603,divaron,दीवारों,7,7
3604,suhagan,सुहागन,6,7
3605,kanthon,काँठों,6,7
3606,khilate,खिलते,5,7
3607,nafarat,नफ़रत,4,7
3608,mahalon,महलों,5,7
3609,sharada,शारदा,5,7
3610,samajha,समझा,4,7
3611,jiyunga,जियूँगा,7,7
3612,kaliyon,कलियों,6,7
3613,gwalini,ग्वालिनि,8,7
3614,musafir,मुसाफ़िर,7,7
3615,mukhada,मुखड़ा,5,7
3616,tasavir,तसवीर,5,7
3617,paravah,परवाह,5,7
3618,dhundha,ढूंढा,5,7
3619,zindagi,ज़िंदगी२,7,7
3620,sajedil,साजएदिल,7,7
3621,galiyon,गलियों,6,7
3622,sarerah,सरएराह,6,7
3623,jisamen,जिसमें,6,7
3624,khilana,खिलना,5,7
3625,dhalati,ढलती,4,7
3626,dhakana,ढकना,4,7
3627,tujhako,तुझको,5,7
3628,kashati,कशती,4,7
3629,atariya,अटरिया,6,7
3630,rahamat,रहमत,4,7
3631,pangada,पंगड़ा,5,7
3632,avaragi,आवारगी,6,7
3633,sikhati,सिखाती,6,7
3634,khyalon,ख्यालों,7,7
3635,khilaun,खिलाऊँ,6,7
3636,garibon,ग़रीबों,6,7
3637,qayamat,क़यामत,5,7
3638,chupana,छुपाना,6,7
3639,jhulaya,झुलाया,6,7
3640,sajdhaj,सजधज,4,7
3641,kabutar,कबूतर,5,7
3642,khulane,खुलने,5,7
3643,kudarat,कुदरत,5,7
3644,barakha,बरखा,4,7
3645,karodon,करोड़ों,6,7
3646,prithvi,पृथ्वी,6,7
3647,anganon,आँगनों,6,7
3648,sadamon,सदमों,5,7
3649,ujiyala,उजियाला,7,7
3650,nashtar,नश्तर,5,7
3651,kachche,कच्चे,5,7
3652,umadata,उमड़ता,5,7
3653,bhigone,भिगोने,6,7
3654,umadane,उमड़ने,5,7
3655,umangon,उमंगों,6,7
3656,tufanon,तूफ़ानों,7,7
3657,chamaki,चमकी,4,7
3658,kayalon,ख़यालों,6,7
3659,tumhara,तुम्हारा,8,7
