,hi-en,hi,len-hi,len-hi-en
62140,cranbrook,क्रैनब्रुक,10,9
62141,cramblitt,क्रैम्ब्लिट,11,9
62142,polynesia,पोलीनेशिया,10,9
62143,pneumonia,निमोनिया,8,9
62144,poinsetia,पनसटिया,7,9
62145,pokhriyal,पोखरियाल,8,9
62146,polarized,पोलराइज़,8,9
62147,poleramma,पोलेरम्मा,9,9
62148,policeman,पुलिसकर्मी,10,9
62149,policemen,पुलिसकर्मियों,13,9
62150,politburo,पोलितयूरो,9,9
62151,political,पालिटिकल,8,9
62152,polyconic,पोल्सन,6,9
62153,covendish,कोवेन्डिया,10,9
62154,polyester,पालिस्टर,8,9
62155,pochampad,पोचमपाड,7,9
62156,cremocarp,क्रीमोकार्प,11,9
62157,portugese,पुर्तगाली,9,9
62158,positions,पोजीशंस,7,9
62159,practical,प्रैक्टिकल,10,9
62160,consortia,कंसोर्शिया,10,9
62161,conscious,क्योंकि,7,9
62162,pradeshik,प्रादेशिक,9,9
62163,connpoint,कनेपाइंट,8,9
62164,connemera,कोन्नेमरा,9,9
62165,praduroux,प्रादुरोक्स,11,9
62166,connemara,कोन्नेमरा,9,9
62167,pradyumna,प्रद्युम्न,10,9
62168,connector,कनेक्टर,7,9
62169,connected,कनेक्ट,6,9
62170,constable,कांस्टेबल,9,9
62171,conjugate,कंजुगेट,7,9
62172,prajapati,प्रजापति,8,9
62173,congolese,कोंगोली,7,9
62174,congolais,कोंगोलाइस,9,9
62175,prakarana,प्रकरण,6,9
62176,prakartik,प्राकृतिक,9,9
62177,prakdsika,प्रकाशित,8,9
62178,praksanik,प्रशासनिक,9,9
62179,confusion,कन्फ्यूजन,9,9
62180,confucius,कंफ्यूशियस,10,9
62181,confucian,कन्फ्य़ूशियन,12,9
62182,prambanan,प्रमबनन,7,9
62183,prajakiya,प्रजाकीय,8,9
62184,corbasson,कोरबासन,7,9
62185,constrast,कंट्रास्ट,9,9
62186,prachanda,प्रचण्ड,7,9
62187,copyright,कापीराइट,8,9
62188,postcards,पोस्टकार्ड,10,9
62189,coomputer,कम्प्यूटर,9,9
62190,posterior,पोस्टेरियर,10,9
62191,posterize,पोस्टरैज,8,9
62192,convolute,संवलित,6,9
62193,conveyors,कन्वेायर्स,10,9
62194,potassium,पोटाशियम,8,9
62195,potential,पोटेंशिअल,9,9
62196,converter,कनवर्टर,7,9
62197,powerboat,मोटरबोट,7,9
62198,pracharak,प्रचारक,7,9
62199,powerguda,पावरगुड़ा,9,9
62200,powersave,पावरसेव,7,9
62201,pozzolana,पोजोलाना,8,9
62202,contracts,कांट्रेक्ट,10,9
62203,prabandha,प्रबन्ध,7,9
62204,continues,कंटिन्यूज़,10,9
62205,prabhavam,प्रभावम्,8,9
62206,prabhleen,प्रभलीन,7,9
62207,container,कंटनेर,6,9
62208,contactor,कान्टैक्टर,10,9
62209,prabhupad,प्रभुपाद,8,9
62210,consulate,कांसुलेट,8,9
62211,powerloom,पावरलूम,7,9
62212,platelets,प्लेटलेट,8,9
62213,creodonta,क्रव्यदंत,9,9
62214,cresscent,क्रेसेंट,8,9
62215,dashboard,डैशबोर्ड,8,9
62216,phosphate,फासफेट,6,9
62217,dasbghara,दशघरा,5,9
62218,phosphine,फोसफैन,6,9
62219,dasarathi,दसरथी,5,9
62220,dasaratha,दशरथ,4,9
62221,daryaganj,दरियागंज,8,9
62222,darwinism,डार्विनवाद,10,9
62223,daruwalla,दारुवाला,8,9
62224,daruhaldi,दारूहल्दी,9,9
62225,daredevil,डेयरडेविल,9,9
62226,databases,डाटाबेस,7,9
62227,dardistan,दार्दिस्तान,11,9
62228,darbangaa,दरभंगा,6,9
62229,dantewada,दंतेवाड़ा,9,9
62230,photonics,फोटोनिक्स,9,9
62231,photostat,फ़ोटोस्टेट,10,9
62232,dandapani,दंडपाणि,7,9
62233,dalpatram,दलपतराम,7,9
62234,phulabani,फुलबानी,7,9
62235,dalhousie,डलहौज़ी,7,9
62236,phulparas,फुलपारस,7,9
62237,dalheimer,डेलमर,5,9
62238,dalavanur,दलवनुर,6,9
62239,darbangha,दरभंगा,6,9
62240,daggubati,दग्गुबाती,9,9
62241,phosalone,फोजलान,6,9
62242,phonindra,फणीन्द्र,8,9
62243,deaconess,देकोनेस,7,9
62244,dayobandi,दियोबंदी,8,9
62245,phenytoin,फेनिटोइन,8,9
62246,dayanidhi,दयानिधि,7,9
62247,pheromone,फीरोमोन,7,9
62248,dayananda,दयानंद,6,9
62249,dayamoyee,दयामयी,6,9
62250,philipins,फिलीपींस,8,9
62251,dayalbagh,दयालबाग,7,9
62252,davydenko,डेवीडेंको,9,9
62253,davenport,डेवनपोर्ट,9,9
62254,dataquest,डाटाक्वेस्ट,11,9
62255,davengere,देवेंगेरे,9,9
62256,daugherty,डावर्टी,7,9
62257,phirdoash,फिरदौस,6,9
62258,dattopant,दत्तोपंत,8,9
62259,phnompenh,नोमपेन्ह,8,9
62260,phoenicia,फ़ोनीशिया,9,9
62261,dattatray,दत्तात्रेय,10,9
62262,datatypes,डाटाटाइप्स,10,9
62263,phoenicis,फोनीसिस,7,9
62264,datatrack,डाटाट्रैक,9,9
62265,phoksundo,फोकसुंडो,8,9
62266,phonetics,फोनेटिक्स,9,9
62267,davanagri,देवनागरी,8,9
62268,dadasaheb,दादासाहब,8,9
62269,phyllites,फायलाइट,7,9
62270,physician,फिजीशियन,8,9
62271,pippalada,पिप्प्लाद,9,9
62272,cryptogam,क्रिप्टोगम,10,9
62273,pisharati,पिषारटि,7,9
62274,pistachio,पिस्ता,6,9
62275,pistorius,पिस्टोरियस,10,9
62276,cryogenic,क्रायोजेनिक,11,9
62277,pithamaha,पितामह,6,9
62278,crustacea,क्रिस्टेसिया,12,9
62279,pitraloka,पितृलोक,7,9
62280,crosshair,क्रासहेयर,9,9
62281,pituitary,पिट्युटरी,9,9
62282,cucurbita,कुकुरबीटा,9,9
62283,pituitrin,पिटुइट्रिन,10,9
62284,piyadassi,पियदसि,6,9
62285,crorepati,करोड़ेपति,9,9
62286,crocodile,क्रोकोडाइल,10,9
62287,cristobal,क्रिस्टोबाल,11,9
62288,cristiano,क्रिस्टियानो,12,9
62289,placement,प्लेसमेंट,9,9
62290,criconema,क्रीकोनीमा,10,9
62291,placental,प्लेसेंटल,9,9
62292,crickinfo,क्रिकइन्फो,10,9
62293,planetary,प्लेनेटेरी,10,9
62294,crevillen,क्रेविलेन,9,9
62295,crossfade,क्रोसफेड,8,9
62296,pipelines,पाइपलाइन,8,9
62297,pipelined,पाइपलाइन,8,9
62298,pinocchio,पिनोकियो,8,9
62299,dacoities,डकैती,5,9
62300,cytoplasm,साइटोप्लाज़म,12,9
62301,cytokinin,साइटोकाइनिन,11,9
62302,physopoda,फाइसोपोडा,9,9
62303,cystolith,सिस्टोलिथ,9,9
62304,cypresses,साईप्रस,7,9
62305,cylinders,सिलिंडर,7,9
62306,cyclopean,साइक्लोपियन,11,9
62307,picasaweb,पिकासावेब,9,9
62308,pichilemu,पीचिलीम्यू,10,9
62309,pickering,पिकरिंग,7,9
62310,cuticular,क्यूटिकलीय,10,9
62311,picketing,पिकेटिंग,8,9
62312,picnicker,पिकनिक,6,9
62313,cutaneous,क्यूटेनियस,10,9
62314,pictorial,पिक्टोरियल,10,9
62315,customize,कस्टमाइज़,9,9
62316,pigtailed,पिगटेल,6,9
62317,custodial,कस्टोडियल,9,9
62318,pilonidal,पिलोनिडेल,9,9
62319,cursorily,सरसरी,5,9
62320,curretage,क्यूरोटटेज,10,9
62321,curettage,क्युरेटेज,9,9
62322,cuddalore,कडडालोर,7,9
62323,cucurbits,कुकरबिटों,9,9
62324,phenotype,फेनोटाईप,8,9
62325,parakeets,पाराकिट,7,9
62326,carlsberg,कार्ल्सवर्ग,11,9
62327,rasmussen,रासमुसेन,8,9
62328,sensitive,इंसेंसिटिव,10,9
62329,battersea,बैटरसी,6,9
62330,sentiment,संस्थामें,9,9
62331,batteries,बेट्रियां,9,9
62332,separated,सेपरेटेड,8,9
62333,battalion,बटालियन,7,9
62334,separator,सेपरेटर,7,9
62335,battagram,बट्टग्राम,9,9
62336,sephardic,सेफार्डिक,9,9
62337,september,सप्टेंबर,8,9
62338,bathrooms,बाथरूम,6,9
62339,semiramis,सेमीरामिश,9,9
62340,batadrava,बटाद्रवा,8,9
62341,seraikela,सराइकेला,8,9
62342,serampore,रामपोर,6,9
62343,serangoon,सिरंगून,7,9
62344,serekunda,सेरीकुन्दा,10,9
62345,basmallah,बसमल्लाह,8,9
62346,servicing,सर्विसिंग,9,9
62347,seshagiri,शेषगिरि,7,9
62348,basavaraj,बासवराज,7,9
62349,bartshach,बर्टशच,6,9
62350,sevasadan,सेवासदन,7,9
62351,severance,सेवेरांस,8,9
62352,sequences,सीक्वेंसों,10,9
62353,severnaya,सेवेर्नाया,10,9
62354,semifinal,सेमीफ़ाइनल,10,9
62355,semicolon,सेमीकोलन,8,9
62356,sebastian,सबैस्तियन,9,9
62357,bellerive,बैलेरीव,7,9
62358,secondary,सकेंडरी,7,9
62359,belgravia,बेलग्रेविया,11,9
62360,secretary,सेक्रेटरी,9,9
62361,belgachia,बेलगाछिया,9,9
62362,sectional,सेक्शनल,7,9
62363,sectionas,सेक्शन,6,9
62364,sectoring,सेक्टरिंग,9,9
62365,behaviour,बिहेवियर,8,9
62366,begusarai,बेगूसराय,8,9
62367,bavistine,बेविस्टिन,9,9
62368,beethoven,बीथोवन,6,9
62369,becqueral,बेकक़ुएरल,9,9
62370,becontree,बेकनट्री,8,9
62371,sedatives,सिडेटिव्ज़,10,9
62372,beckenham,बेकेनहम,7,9
62373,seeligudi,सिलीगुडी,8,9
62374,beautiful,ब्युटिफुल,9,9
62375,selection,सलेक्शन,7,9
62376,selectors,सलेक्टर्स,9,9
62377,bazartete,बज़ारतेते,9,9
62378,sellotape,सेलोटेप,7,9
62379,semaphore,सेमाफोर,7,9
62380,becquerel,बैकेरल,6,9
62381,seasoning,सीसोनिन्ग,9,9
62382,barshawar,बरशावर,6,9
62383,sgrahaaly,संग्रहालय,9,9
62384,shakspere,शेक्सपिअर,9,9
62385,shaktiman,शक्तिमान,8,9
62386,shakuntah,शकुंतला,7,9
62387,bapusaheb,बापूसाहब,8,9
62388,shakuntla,शकुन्तला,8,9
62389,bannerman,बानरमान,7,9
62390,bannerjee,बनर्जी,6,9
62391,banknotes,बैंकनोट,7,9
62392,shalakyam,शालाक्यं,8,9
62393,bankipore,बांकीपुर,8,9
62394,shaligram,शालग्राम,8,9
62395,baquerizo,बाकेरिजो,8,9
62396,banikanta,बाणीकांत,8,9
62397,shambhuji,शंभाजी,6,9
62398,shamsheer,शमशेर,5,9
62399,bangaluru,बंगलुरु,7,9
62400,bangabasi,बंगबासी,7,9
62401,bandwidth,बैंडबिड्थ,9,9
62402,bandunana,बंडूनाना,8,9
62403,bandipore,बांडीपुर,8,9
62404,bandipora,बांड़ीपोर,9,9
62405,shankrant,संक्रांत,8,9
62406,bandechha,बन्देछा,7,9
62407,shantabai,शांताबाई,8,9
62408,shamaldas,शामलदास,7,9
62409,barrymore,बैरिमोर,7,9
62410,barabanki,बाराबंकी,8,9
62411,baragachi,बरगाछी,6,9
62412,sgramatha,सगरमाथा,7,9
62413,barrister,बेरिस्टर,8,9
62414,shaaktaas,शाक्त,5,9
62415,barracuda,बाराकुडा,8,9
62416,barometer,बरामीटर,7,9
62417,barnsbury,बार्न्सबरी,10,9
62418,shabdarth,शब्दार्थ,8,9
62419,shabdkosh,शब्दकोश,7,9
62420,barhmadeo,ब्रह्मदेव,9,9
62421,shadenets,शेडनेट,6,9
62422,shahabadi,शाहाबादी,8,9
62423,baradaris,बारादरियाँ,10,9
62424,bardhaman,बरधामन,6,9
62425,barbotage,बार्बोटाज,9,9
62426,barbarous,बर्बर,5,9
62427,shahjahan,शाहजहाँ,7,9
62428,barbarian,बर्बर,5,9
62429,barbadian,बरबडोसी,7,9
62430,shahjehan,शाहजहाँ,7,9
62431,shahnameh,शाहनामा,7,9
62432,shahrivar,शाहरिवार,8,9
62433,shahrnush,शाहर्मुश,8,9
62434,baramulla,बारामुला,8,9
62435,shailbala,शैलबाला,7,9
62436,barcelona,बार्सिलोना,10,9
62437,shantaram,शांताराम,8,9
62438,seargeant,सार्जन्ट,8,9
62439,searching,सर्चिंग,7,9
62440,bhaktapur,भक्तपुर,7,9
62441,bhaktamal,भक्तमाल,7,9
62442,bhakatpur,भक्तपुर,7,9
62443,satyarthi,सत्यार्थी,9,9
62444,bhakarwal,भाकरवाल,7,9
62445,bhakanval,भाकरवाल,7,9
62446,satyavati,सत्यवती,7,9
62447,bhagyrati,भागीरथी,7,9
62448,satyavolu,सत्यावोलु,9,9
62449,satyawant,सत्यवन्त,8,9
62450,satyawati,सत्यवती,7,9
62451,bhalothia,भालोठिया,8,9
62452,satyender,सत्येंद्र,9,9
62453,bhagyawan,भाग्यवान,8,9
62454,saubhadra,सुभद्रा,7,9
62455,saudamini,सौदामिनी,8,9
62456,saulabhya,सुलभता,6,9
62457,bhagirthi,भागीरथी,7,9
62458,saundatti,सौंदत्ती,8,9
62459,bhagirath,भगीरथ,5,9
62460,bhagidari,भागीदारी,8,9
62461,bhagerthi,भागीरथी,7,9
62462,bhagawati,भगवती,5,9
62463,sayapatri,सयपात्री,8,9
62464,satyendra,सत्येंद्र,9,9
62465,saylyugem,सयल्यूगेम,9,9
62466,satyanand,सत्यानन्द,9,9
62467,satyameva,सत्यमेव,7,9
62468,bhavatank,भावंतकं,7,9
62469,bhattarai,भट्टराई,7,9
62470,sassanian,ससानियत,7,9
62471,sastrikal,शास्त्रिकल,10,9
62472,bhatiyali,भटियाली,7,9
62473,satellite,सेटेलाइट,8,9
62474,sathpathy,सत्पथी,6,9
62475,bhasmasur,भस्मासुर,8,9
62476,bhaskaran,भास्करन,7,9
62477,sathyaraj,सत्यराज,7,9
62478,bhashinim,भाषिणीम्,8,9
62479,bhamashah,भामाशाह,7,9
62480,bhashansh,भाषांश,6,9
62481,bhartendo,भारतेन्दु,9,9
62482,satvahana,सातवाहन,7,9
62483,bharatham,भारतम्,6,9
62484,satyabadi,सत्यवादी,8,9
62485,bhanumati,भानुमती,7,9
62486,satyagrah,सत्याग्रह,9,9
62487,bhaneshah,भानेशाह,7,9
62488,bhandaras,भंडारों,7,9
62489,bhandaran,भंडारण,6,9
62490,satyakama,सत्यकाम,7,9
62491,bhanbhane,भन्भने,6,9
62492,bhartendu,भारतेंदु,8,9
62493,belostoma,बेलोस्टोमा,10,9
62494,bhagavath,भगवद,4,9
62495,bhagamati,भागमती,6,9
62496,bergmeier,बग्रमेयर,8,9
62497,bergamont,बर्गामोंट,9,9
62498,scorecard,स्कोरकार्ड,10,9
62499,bentonite,बेंटोनाइट,9,9
62500,scowcroft,स्कौक्रोफ्ट,11,9
62501,scrapbook,स्क्रैपबुक,10,9
62502,benjarong,बेंजारोंग,9,9
62503,beniatola,बेनेटोला,8,9
62504,screening,स्क्रीनिंग,10,9
62505,bengaluru,बंगलुरु,7,9
62506,bengalure,बंगलुरू,7,9
62507,sclerosis,स्केलेरोसिस,11,9
62508,bengaliis,बँगला,5,9
62509,screwvala,स्क्रूवाला,10,9
62510,scripting,एनक्रिप्शन,10,9
62511,benchmark,बेंचमार्क,9,9
62512,scrubbers,स्क्रबर,7,9
62513,scrubbing,स्क्रबिंग,9,9
62514,benavente,बेनावेण्टे,10,9
62515,benamidar,बेनामीदार,9,9
62516,scutellum,स्क्यूटेलम,10,9
62517,scyphozoa,साइफोजोआ,8,9
62518,scythians,सीथियन,6,9
62519,seamonkey,सीमंकी,6,9
62520,bengalees,बंगालियों,9,9
62521,bhagavata,भगवद,4,9
62522,berkelium,बर्केलियम,9,9
62523,scientist,साइंटिस्ट,9,9
62524,bhagabati,भागवती,6,9
62525,bhagabata,भागवत,5,9
62526,scheduled,शेड्यूल,7,9
62527,bhadravah,भद्रवाह,7,9
62528,scheduler,शेड्यूलर,8,9
62529,schelling,सेलिंग,6,9
62530,bhadralok,भद्रलक,6,9
62531,schilling,शिलिंग,6,9
62532,bhaderwah,भद्रवाह,7,9
62533,bhadarwah,भद्रवाह,7,9
62534,bhachchan,बच्चन,5,9
62535,berkerley,बर्कले,6,9
62536,bhabarths,भावार्थ,7,9
62537,beverages,बेवरेज,6,9
62538,schlaeger,श्लेगर,6,9
62539,betriyoan,बेट्रियों,9,9
62540,bethlehem,बेथलहम,6,9
62541,betalghat,बेतालघाट,8,9
62542,beryllium,बेरिलियम,8,9
62543,schooling,स्कूलिंग,8,9
62544,schreiner,श्राइनर,7,9
62545,bermudian,बरमुडियन,8,9
62546,scicoslab,साइकोसलैब,9,9
62547,berkshire,बर्कशायर,8,9
62548,beveridge,बेवरिज,6,9
62549,banaganga,बाणागंगा,8,9
62550,banadurga,वनदुर्गा,8,9
62551,shantipur,शांतिपुर,8,9
62552,automatic,आटोमेटिक,8,9
62553,siddhanti,सिद्धान्ती,10,9
62554,siddharaj,सिद्धराज,8,9
62555,autoclave,आटोक्लेव,8,9
62556,authority,अथारिटि,7,9
62557,siddharth,सिद्धार्थ,9,9
62558,auschwitz,आसविज,5,9
62559,auroville,अरोविले,7,9
62560,aurobindo,अरबिन्दों,9,9
62561,aurobindb,अरविंद,6,9
62562,sidhdarth,सिद्धार्थ,9,9
62563,siddhanta,सिद्धांत,8,9
62564,sidheswar,सिद्धेश्वर,10,9
62565,attribute,एट्रिब्यूट,10,9
62566,signaling,सिगनल,5,9
62567,attention,अटेंशन,6,9
62568,signboard,साइनबोर्ड,9,9
62569,attendees,अटेंडीज़,8,9
62570,sikandara,सिकंदरा,7,9
62571,attendant,अटेंडेंटया,10,9
62572,sikhander,सिकंदर,6,9
62573,sikkidiri,सिक्कीडिरि,10,9
62574,attaching,अटेचिंग,7,9
62575,silicates,सिलिकेट,7,9
62576,sidhharth,सिद्धार्थ,9,9
62577,atnbuvdci,अम्बुवासी,9,9
62578,autostart,आटोस्टार्ट,10,9
62579,sibabrata,शिवव्रत,7,9
62580,shringari,शृंगारी,7,9
62581,babington,बेबिंगटन,8,9
62582,babasaheb,बाबासाहब,8,9
62583,shringeri,शृंगेरी,7,9
62584,azimullah,अजीमुल्ला,9,9
62585,shrinivas,श्रीनिवास,9,9
62586,ayutthaya,अयुथिया,7,9
62587,ayurvedic,आयुर्वेद,8,9
62588,ayreshire,आयरशायर,7,9
62589,shuaviada,सुविधा,6,9
62590,ayatollah,अयतोला,6,9
62591,siddartha,सिद्धार्थ,9,9
62592,ayapaneco,आयापानेको,9,9
62593,awareness,अवेयरनेस,8,9
62594,awakening,अवेकनिंग,8,9
62595,shukanasa,शुकनासा,7,9
62596,avishkaar,अविष्कार,8,9
62597,avikasith,विकसित,6,9
62598,avayshyak,आवश्यक,6,9
62599,shumashti,शुमश्ती,7,9
62600,shushruta,सुश्रुत,7,9
62601,shwedagon,श्वेडागोन,9,9
62602,shyamalan,श्यामलन,7,9
62603,avanaddha,अवनद्ध,6,9
62604,ayahuasca,आयाहुअस्का,10,9
62605,baburnama,बाबरनामा,8,9
62606,sillimite,सिलिमाइट,8,9
62607,silpagram,शिल्पग्राम,10,9
62608,sinkandar,सिकंदर,6,9
62609,sinsinwar,सिनसिनवार,9,9
62610,sintering,सिन्टरण,7,9
62611,sinusitis,साइनसाइटिस,10,9
62612,astrology,एस्ट्रोलाजी,11,9
62613,astrolabe,एस्ट्रालैब,10,9
62614,astrakhan,अस्त्राखाम,10,9
62615,asterixis,एस्टेरिक्सिस,12,9
62616,astaranga,अस्टरंगा,8,9
62617,sirajganj,सिराजगंज,8,9
62618,siromoney,शिरोमणि,7,9
62619,sinhalese,सिंहल,5,9
62620,assyrians,एसिरियंस,8,9
62621,sitamarhi,सीतामढ़ी,8,9
62622,sitaraman,सीतारमन,7,9
62623,assurance,इंश्योरेंस,10,9
62624,associate,असोसिएट,7,9
62625,assistant,असिसटेन्ट,9,9
62626,sitotroga,साइटोट्रोगा,11,9
62627,situation,स्थितियाँ,9,9
62628,assembler,असेंबलर,7,9
62629,sivaganga,शिवगंगा,7,9
62630,assameese,असमी,4,9
62631,sivalinga,शिवलिंग,7,9
62632,sitabuldi,सिताबर्डी,9,9
62633,atmotsarg,आत्मोत्सर्ग,11,9
62634,singrauli,सिंगरौली,8,9
62635,asurbandh,असूरबंद,7,9
62636,silsilahs,सिलसिलों,8,9
62637,athletics,एथलेटिक्स,9,9
62638,athisayan,आतिशें,6,9
62639,athenians,एथेंस,5,9
62640,atasimami,अतशीमामी,8,9
62641,simhalese,सिंहली,6,9
62642,atahualpa,अटाहुआल्पा,10,9
62643,simonsson,साइमन्सन,8,9
62644,simulated,सिमुलेटेड,9,9
62645,asymmetry,असममिति,7,9
62646,simulator,सिमुलेटर,8,9
62647,singkadar,सिकंदर,6,9
62648,sinclairs,सिन्क्लेयर,10,9
62649,sindhiyat,सिंधियत,7,9
62650,sindhwani,सिंधवानी,8,9
62651,singalila,सिंगालीला,9,9
62652,singapore,संगापुर,7,9
62653,aswathama,अश्वत्थामा,10,9
62654,aswapathy,अश्वपति,7,9
62655,singaraja,सिंहराज,7,9
62656,aswaghosa,अश्वघोष,7,9
62657,singhania,सिंघानिया,9,9
62658,singhbhum,सिंहभूम,7,9
62659,asvamedha,अश्वमेध,7,9
62660,sindhisor,सिंधियों,8,9
62661,shrilanka,श्रीलंका,8,9
62662,babylonia,बेबीलोन,7,9
62663,shrikhand,श्रीखंड,7,9
62664,sheartool,शीयरटूल,7,9
62665,sheffield,शेफ़ील्ड,8,9
62666,baleshwar,बालेश्वर,8,9
62667,balbhadra,बलभद्र,6,9
62668,shekhawat,शेखावत,6,9
62669,balasmand,बालसमन्द,8,9
62670,balasinor,बलसिनोर,7,9
62671,balasanta,बालसंत,6,9
62672,balasaheb,बालासाहब,8,9
62673,balasagun,बालासगून,8,9
62674,balachaur,बलाचौर,6,9
62675,shavasana,शवासन,5,9
62676,sheltered,शेल्टर्ड,8,9
62677,shikandar,सिकंदर,6,9
62678,bakreswar,बकरेश्वर,8,9
62679,bakhtiyar,बख्तियार,8,9
62680,shikarpur,शिकारपुर,8,9
62681,shikhandi,शिखण्डी,7,9
62682,bakhtiari,बाख़्तियारी,11,9
62683,shikharji,शिखरजी,6,9
62684,bakhtawar,बख़्तावर,8,9
62685,bakhshish,बख्शीश,6,9
62686,bakhshali,बख्शाली,7,9
62687,bakarwals,बकरवाल,6,9
62688,baksheesh,बख़्शिश,7,9
62689,shillings,शिलिंग,6,9
62690,baleswari,बालेसरी,7,9
62691,shatpatha,शतपथ,4,9
62692,bamraulia,बमरौलिया,8,9
62693,bampfylde,बैम्पफाइल्ड,11,9
62694,sharapova,शरापोवा,7,9
62695,balushahi,बालुशाही,8,9
62696,shareware,शेयरवेयर,8,9
62697,sharewood,शेरवुड,6,9
62698,balurghat,बलुरघाट,7,9
62699,baluchari,बालूचरी,7,9
62700,sharpnose,शार्पनोज़,9,9
62701,shashanka,शशांक,5,9
62702,baltistan,बल्तिस्तान,10,9
62703,shattarls,शत्तारी,7,9
62704,baltimore,बाल्टीमोर,9,9
62705,shastriji,शास्त्रीजी,10,9
62706,shastriya,शास्त्रीय,9,9
62707,balpakram,बालपकराम,8,9
62708,balmukund,बालमुकुंद,9,9
62709,shatabadi,शताब्दी,7,9
62710,balmandir,बालमन्दिर,9,9
62711,ballistic,बैलिस्टिक,9,9
62712,ballarpur,बल्लारपुर,9,9
62713,shatavari,शतावरी,6,9
62714,shatharai,शठराय,5,9
62715,shatkarma,षट्कर्म,7,9
62716,balsamand,बालसमन्द,8,9
62717,bajanorte,बजनोर्ट,7,9
62718,shilpgram,शिल्पग्राम,10,9
62719,shilpguru,शिल्पगुरु,9,9
62720,shivkumar,शिवकुमार,8,9
62721,shivratri,शिवरात्रि,9,9
62722,bacterium,बैक्टीरियम,10,9
62723,bacterial,बैक्टीरियल,10,9
62724,backwater,बैकवाटर,7,9
62725,shobhinim,शोभिनीम्,8,9
62726,shoemaker,शूमेकर,6,9
62727,shortcuts,शार्टकट,7,9
62728,backspace,बेकस्पेस,8,9
62729,shorthand,शार्टहैंड,9,9
62730,shortugai,शोरतुग़,7,9
62731,shivinder,शिविंदर,7,9
62732,shortwave,शोच्क्वावे,10,9
62733,backslash,बैकस्लैश,8,9
62734,showrooms,शोरुम,5,9
62735,shraavana,श्रावण,6,9
62736,backlinks,ब्लैकलिंक,9,9
62737,shravanth,शरवन्थ,6,9
62738,shravasti,श्रावस्ती,9,9
62739,shreedhar,श्रीधर,6,9
62740,backlight,बेकलाइट,7,9
62741,shreshtha,श्रेष्ठ,7,9
62742,bachendri,बचेंद्री,8,9
62743,shrigonda,श्रीगोंदा,9,9
62744,shoutcast,शौटकास्ट,8,9
62745,badakshan,बदख्शां,7,9
62746,shivendra,शिवेन्द्र,9,9
62747,shivender,शिवेंदर,7,9
62748,shingshal,शिंगशाल,7,9
62749,baitarani,वैतरिणी,7,9
62750,shipments,शिपमेंटों,9,9
62751,baintbaaz,बेंतबाज,7,9
62752,bailistic,बैलिस्टिक,9,9
62753,shipwreck,शिपरेक,6,9
62754,bailadila,बैलाडिला,8,9
62755,shipyards,शिपयार्ड,8,9
62756,shiragane,शिरागाने,8,9
62757,shirodkar,शिरोडकर,7,9
62758,shiromani,शिरोमणि,7,9
62759,bahubrihi,बहुब्रिहि,9,9
62760,bahratwaj,भरद्वाज,7,9
62761,shivaliks,शिवालिक,7,9
62762,bagheswar,बागेश्वर,8,9
62763,baghdatis,बघडाटिस,7,9
62764,bageshwar,बागेश्वर,8,9
62765,badruddin,बदरद्दीन,8,9
62766,badminton,बेडमिंटन,8,9
62767,shivanath,शिवनाथ,6,9
62768,badkhshan,बदखशां,6,9
62769,shivapuri,शिवपुरी,7,9
62770,shivarani,शिवरानी,7,9
62771,badathwal,बड़ेथ्वाल,9,9
62772,badalkhol,बादलखोल,7,9
62773,sashastra,सशस्त्र,7,9
62774,sarvodaya,सर्वोदय,7,9
62775,bhavishya,भविष्य,6,9
62776,bhawalpur,बहावलपुर,8,9
62777,residents,रेसीडेन्ट,9,9
62778,resistors,रेसिप्टर्स,10,9
62779,budgetary,बजटरी,5,9
62780,buddhists,बौद्धों,7,9
62781,resonance,रेसोनेंस,8,9
62782,responder,रेस्पांडर,9,9
62783,buddhadev,बुद्धदेव,8,9
62784,buddhadeb,बुद्धदेव,8,9
62785,bucuresti,बुकुरेस्टी,10,9
62786,bucharest,बुकुरेस्टी,10,9
62787,resulting,रिजल्टिंग,9,9
62788,residency,रीजेंसी,7,9
62789,resurgent,रिसर्जेंट,9,9
62790,bruxelles,ब्रसेल्स,8,9
62791,retailers,रिटेलर,6,9
62792,brunswick,ब्रंसबिक,8,9
62793,retention,रिटेंशन,7,9
62794,brunettes,बर्नेट,6,9
62795,bruhwahan,बभ्रुवाहन,9,9
62796,retinitis,रेटिनाइटिस,10,9
62797,bruggeman,ब्रगमेन,7,9
62798,retirment,रिटायरमेंट,10,9
62799,retrieval,रिट्रीवल,8,9
62800,retriever,रिट्रीवर,8,9
62801,bryophyta,ब्रायोफाइटा,11,9
62802,brownback,ब्राउनबैक,9,9
62803,budtameez,बदतमीज़,7,9
62804,buffaloes,बैलों,5,9
62805,bylakuppe,बाइलाकुप्पे,11,9
62806,bydgoszcz,बागोस्ज,7,9
62807,butterfly,बटरफ़्लाई,9,9
62808,butadiene,बुटाडिएन,8,9
62809,remington,रेमिंगटन,8,9
62810,rendering,रेंडरिंग,8,9
62811,burundian,बरुंडियन,8,9
62812,burroughs,बरोज,4,9
62813,renewable,रिन्युएबल,9,9
62814,burhanpur,बरहानपुर,8,9
62815,repeaters,रिपीटर,6,9
62816,resampler,रीसेम्प्लर,10,9
62817,repeating,रेपीटिंग,8,9
